variant_id,stop_id
537593,94
537593,1125
537593,216
537593,226
537594,255
537594,271
537594,281
537594,3140
537594,378
537595,2342
537595,3184
537595,2861
537595,1149
537595,256
537596,803
537596,553
537596,1740
537596,1330
537596,508
537596,3103
537596,480
537597,2528
537597,481
537597,3103
537597,509
537597,546
537597,1743
537597,554
537598,2880
537598,553
537598,1740
537598,1330
537598,508
537598,3105
537598,511
537598,242
537598,212
537598,129
537598,1251
537599,3008
537599,891
537599,1138
537599,211
537599,240
537599,1016
537599,3105
537599,509
537599,546
537599,1743
537599,554
537600,378
537600,323
537600,480
537600,3134
537601,3134
537601,481
537601,324
537601,2341
537602,1230
537602,3415
537602,2828
537602,1819
537602,1330
537602,508
537602,3107
537602,511
537602,2816
537602,1154
537602,281
537603,1151
537603,494
537603,2815
537603,1016
537603,3102
537603,509
537603,841
537603,1248
537603,711
537604,55
537604,2274
537604,2304
537604,3415
537604,2828
537604,3239
537604,1740
537604,1330
537604,2954
537604,508
537604,3102
537604,511
537604,2861
537604,1149
537604,251
537605,2884
537605,271
537605,2863
537605,1016
537605,3102
537605,509
537605,2953
537605,546
537605,1741
537605,3240
537605,711
537605,2273
537605,2305
537606,635
537606,637
537606,666
537606,212
537606,255
537606,271
537606,2863
537607,284
537607,2861
537607,1149
537607,256
537607,1142
537607,824
537607,639
537607,620
537608,2028
537608,884
537608,215
537609,214
537609,228
537609,1176
537610,637
537610,656
537610,989
537610,480
537611,481
537611,2218
537611,1175
537611,638
537612,636
537612,818
537612,241
537612,494
537612,781
537613,782
537613,952
537613,1782
537613,638
537614,619
537614,637
537614,668
537614,2172
537615,2173
537615,667
537615,3413
537615,639
537615,620
537616,647
537616,639
537616,620
537616,1248
537616,711
537616,2305
537617,51
537617,2274
537617,3415
537617,2828
537617,613
537617,619
537617,638
537617,700
537618,3412
537618,195
537618,256
537618,1151
537618,305
537618,324
537619,323
537619,304
537619,2855
537619,255
537619,1759
537619,3416
537620,26
537620,445
537620,2119
537620,319
537620,2855
537620,255
537621,256
537621,1151
537621,318
537621,447
537621,27
537622,3412
537622,1306
537622,2863
537622,781
537622,2527
537623,2528
537623,782
537623,2855
537623,1174
537623,3416
537623,116
537624,212
537624,1239
537624,281
537624,403
537624,3402
537624,3406
537624,3405
537624,3404
537624,3403
537624,3406
537625,3405
537625,3404
537625,3402
537625,3403
537625,2855
537625,240
537625,1175
537626,1138
537626,3412
537626,211
537626,240
537626,1016
537626,3104
537626,509
537626,546
537626,27
537627,26
537627,1330
537627,508
537627,3104
537627,511
537627,242
537627,212
537627,3416
537628,637
537628,666
537628,212
537628,195
537628,179
537629,180
537629,1759
537629,1142
537629,824
537629,638
537630,1901
537630,604
537630,711
537631,3415
537631,2828
537631,603
537631,1900
537632,38
537632,255
537633,256
537633,244
537634,1901
537634,604
537634,711
537634,2305
537635,2274
537635,3415
537635,2828
537635,603
537635,1900
537636,546
537636,1178
537636,1248
537636,711
537637,3415
537637,2828
537637,1819
537637,617
537637,1330
537637,510
537638,3105
537638,509
537638,841
537638,804
537638,576
537639,575
537639,977
537639,1330
537639,1016
537639,3105
537640,16
537640,262
537640,256
537640,1151
537640,494
537640,1016
537640,3102
537640,509
537640,546
537640,613
537640,619
537640,637
537641,673
537641,639
537641,620
537641,1819
537641,1330
537641,508
537641,3102
537641,511
537641,1154
537641,255
537641,261
537641,15
537642,977
537642,1312
537643,241
537643,494
537644,952
537645,1313
537645,1742
537646,884
537646,217
537646,2479
537646,115
537647,114
537647,788
537647,216
537647,226
537648,324
537648,3138
537648,3402
537648,3406
537648,3405
537648,3404
537648,3403
537649,3405
537649,3404
537649,3402
537649,3403
537649,864
537649,323
537650,788
537650,216
537650,226
537650,240
537650,1330
537650,1016
537650,3107
537650,447
537650,1249
537650,3134
537651,469
537651,3132
537651,2119
537651,3104
537651,511
537651,547
537651,242
537651,884
537651,217
537651,2479
537652,242
537652,884
537652,217
537652,212
537652,195
537652,2884
537653,251
537653,1759
537653,1142
537653,216
537653,226
537653,240
537654,255
537654,261
537654,179
537654,165
537655,164
537655,2977
537655,180
537655,262
537655,256
537656,255
537656,261
537656,179
537656,165
537657,164
537657,2977
537657,180
537657,256
537658,378
537658,864
537658,2816
537658,546
537658,1741
537658,711
537658,2305
537659,2274
537659,3415
537659,2828
537659,1740
537659,2815
537659,324
537659,396
537659,2342
537660,216
537660,226
537660,240
537660,305
537660,781
537661,782
537661,304
537661,242
537661,884
537661,217
537662,508
537662,3106
537662,511
537662,782
537663,323
537663,1016
537663,3106
537663,509
537663,2816
537664,115
537664,1139
537664,981
537664,799
537664,1025
537665,91
537665,798
537665,994
537666,38
537666,255
537667,256
537667,244
537668,636
537668,818
537668,508
537668,3106
537668,511
537668,1000
537668,2342
537669,864
537669,323
537669,1016
537669,3106
537669,509
537669,2816
537669,1782
537669,638
537670,1215
537670,481
537670,3104
537670,511
537670,243
537670,255
537670,2972
537670,2976
537671,2977
537671,2973
537671,256
537671,244
537671,1016
537671,3103
537671,480
537671,2035
537672,243
537672,255
537672,261
537672,179
537672,3222
537673,3221
537673,180
537673,262
537673,256
537673,244
537674,667
537674,3413
537674,639
537674,620
537675,619
537675,637
537675,668
537675,1074
537676,637
537676,656
537676,242
537676,255
537677,256
537677,240
537677,1175
537677,1318
537677,636
537678,480
537678,347
537678,2666
537678,897
537678,18
537679,18
537679,896
537679,348
537679,1215
537679,481
537680,480
537680,2035
537680,350
537681,343
537681,349
537681,1215
537681,481
537682,480
537682,347
537682,2666
537682,897
537683,896
537683,348
537683,1215
537683,481
537684,38
537684,255
537685,256
537685,244
537686,2274
537686,3415
537686,2828
537686,1819
537686,2028
537686,884
537686,212
537687,1142
537687,228
537687,1176
537687,1248
537687,711
537687,2305
537688,242
537688,212
537688,115
537688,1025
537689,1125
537689,114
537689,211
537690,619
537691,2863
537691,316
537691,2816
537691,1178
537691,613
537692,1819
537692,617
537692,2815
537692,317
537692,281
537693,3135
537693,1819
537693,617
537693,2815
537693,317
537693,281
537694,620
537695,2863
537695,316
537695,2816
537695,1178
537695,613
537695,619
537696,635
537697,2863
537697,316
537697,2816
537697,1178
537697,613
537697,619
537699,666
537699,212
537699,255
537699,271
537700,1149
537700,256
537700,1142
537700,824
537701,666
537701,212
537701,255
537701,271
537702,666
537702,212
537702,255
537702,271
537702,281
537704,3182
537704,2861
537704,1149
537704,256
537704,1142
537704,824
537708,637
537710,3182
537710,2861
537710,1149
537710,256
537710,1142
537710,824
537710,879
537718,582
537718,568
537718,575
537718,1740
537718,874
537718,613
537719,576
537719,567
537720,582
537720,568
537721,576
537721,1701
537721,1034
537721,567
537722,576
537722,1701
537722,1034
537722,567
537725,582
537725,568
537725,1034
537725,1701
537725,575
537725,1740
537726,1819
537726,1743
537728,1901
537728,613
537728,620
537729,635
537729,1892
537729,603
537729,1900
537730,635
537730,1892
537730,603
537730,1900
537731,635
537731,1892
537731,603
537731,1900
537732,635
537732,1892
537732,603
537732,1900
537733,635
537733,1892
537733,603
537733,1900
537734,635
537734,1892
537734,603
537734,1900
537735,1892
537735,603
537735,1900
537736,1892
537736,603
537736,1900
537737,620
537738,620
537738,3144
537739,1901
537739,613
537740,635
537741,635
537742,3415
537742,2828
537743,3415
537743,2828
537744,711
537745,603
537745,1900
537748,1160
537748,3413
537748,639
537748,620
537748,1892
537748,567
537749,568
537749,1189
537749,613
537749,619
537749,637
537749,644
537749,1329
537749,665
537750,1160
537750,3413
537750,639
537750,620
537750,1892
537750,1034
537750,1701
537751,1160
537751,3413
537751,639
537751,620
537751,1892
537751,1034
537751,1701
537751,567
537752,1160
537752,3413
537752,639
537752,620
537752,1892
537752,2117
537753,1160
537753,3413
537753,639
537753,620
537753,1892
537753,2117
537754,1160
537754,3413
537754,639
537754,620
537754,1892
537754,2117
537754,567
537755,1701
537755,1034
537755,1189
537755,613
537755,619
537755,637
537755,644
537755,1329
537755,665
537756,568
537756,2117
537756,613
537756,619
537756,637
537756,644
537756,1329
537756,665
537757,568
537757,1701
537757,1034
537757,2117
537757,613
537757,619
537757,637
537757,644
537757,1329
537757,665
537758,2117
537758,613
537758,619
537758,637
537758,644
537758,1329
537758,665
537760,2117
537761,568
537761,613
537761,619
537761,637
537761,644
537762,613
537762,619
537762,637
537762,644
537763,1160
537765,3413
537765,639
537765,620
537765,1892
537765,567
537766,1329
537766,665
537767,94
537767,1125
537767,216
537767,226
537767,240
537768,94
537768,1125
537768,216
537768,226
537769,94
537769,1125
537769,216
537769,226
537770,3136
537770,94
537770,1125
537770,216
537770,226
537771,3136
537771,94
537771,1125
537771,216
537771,226
537772,242
537772,884
537772,217
537772,115
537772,91
537772,3136
537773,242
537773,884
537773,217
537773,115
537773,91
537774,242
537774,884
537774,217
537774,115
537774,91
537774,3136
537775,115
537775,91
537777,94
537777,1125
537781,255
537781,271
537781,281
537781,3140
537781,378
537781,1153
537782,1153
537782,2342
537782,3184
537782,2861
537782,1149
537782,256
537784,2342
537784,3184
537784,2861
537784,1149
537784,256
537785,2342
537785,3184
537785,2861
537785,1149
537785,256
537786,2342
537786,3184
537786,2861
537786,1149
537787,1153
537787,2342
537787,3184
537787,2861
537787,1149
537787,256
537788,255
537788,271
537788,281
537788,3140
537788,378
537789,255
537789,271
537789,281
537789,3140
537789,378
537789,1153
537792,2342
537792,3184
537793,255
537793,2973
537795,255
537795,271
537795,281
537795,3140
537795,378
537795,1153
537796,255
537796,271
537796,281
537797,553
537797,1740
537797,1330
537797,508
537797,3103
537797,480
537800,803
537800,553
537800,1740
537800,1330
537800,508
537801,509
537803,2528
537803,481
537803,3103
537803,509
537803,546
537803,1743
537803,554
537804,2528
537804,481
537804,509
537804,547
537808,2880
537808,553
537808,1740
537808,1330
537808,508
537812,509
537813,3008
537813,891
537813,1138
537813,211
537813,240
537813,1016
537814,891
537814,1138
537814,211
537814,240
537814,1016
537815,2880
537815,553
537815,804
537815,637
537816,3134
537817,2341
537818,3134
537818,481
537818,324
537818,2341
537819,3134
537820,378
537820,323
537820,480
537820,3134
537821,378
537823,3134
537824,3134
537829,3134
537830,481
537830,324
537830,2341
537834,378
537835,2341
537839,1889
537840,1230
537840,3415
537840,2828
537840,1819
537840,1330
537840,508
537841,2855
537841,205
537842,1230
537842,3415
537842,2828
537842,613
537842,637
537843,1248
537843,711
537844,509
537844,841
537844,1248
537844,711
537848,2273
537848,2305
537849,1149
537849,251
537850,55
537850,2796
537850,2274
537850,2304
537850,3415
537850,2828
537850,3239
537850,1740
537850,1330
537850,2954
537850,508
537850,3102
537850,511
537850,2861
537850,1149
537850,251
537851,55
537851,2274
537851,2304
537851,3415
537851,2828
537852,2274
537852,2304
537852,3415
537852,2828
537852,637
537854,2884
537854,271
537854,2863
537854,1016
537854,3102
537854,509
537854,2953
537854,546
537854,1741
537854,711
537854,2273
537854,2305
537854,2796
537855,511
537855,2861
537855,1906
537855,1149
537855,251
537856,511
537856,2855
537857,1759
537857,786
537857,116
537858,1759
537858,786
537858,116
537858,788
537859,1759
537859,786
537859,1142
537861,635
537861,637
537861,666
537861,212
537861,255
537861,271
537861,1906
537861,2863
537862,256
537862,1142
537862,824
537862,639
537863,284
537863,2861
537863,1906
537863,1149
537863,256
537863,1142
537863,824
537863,639
537863,620
537864,284
537864,2861
537864,1149
537864,256
537864,205
537864,1142
537864,824
537865,284
537865,2861
537865,1906
537865,1149
537865,256
537865,1142
537865,824
537866,666
537866,212
537866,255
537866,271
537866,2863
537868,639
537868,620
537869,635
537869,637
537870,637
537871,214
537871,228
537871,1176
537876,481
537876,2218
537876,1175
537876,638
537877,481
537877,2218
537877,1175
537877,638
537878,637
537879,481
537880,638
537881,656
537881,989
537881,480
537882,481
537882,2218
537882,1175
537883,2218
537883,1175
537883,652
537885,638
537886,638
537887,636
537887,818
537887,241
537887,494
537887,781
537888,782
537888,952
537888,1782
537888,638
537888,879
537889,637
537890,2173
537890,667
537890,3413
537890,638
537891,2173
537891,667
537891,3413
537891,639
537891,620
537892,619
537892,637
537892,668
537892,2172
537892,1074
537893,619
537893,637
537894,2173
537896,667
537896,3413
537896,639
537896,620
537898,2172
537899,706
537899,647
537899,639
537899,620
537899,1248
537899,711
537899,2305
537900,51
537900,2274
537900,3415
537900,2828
537900,613
537900,619
537900,638
537900,700
537900,705
537902,51
537902,2274
537902,3415
537902,2828
537902,613
537902,619
537902,638
537903,706
537903,647
537903,637
537904,647
537904,637
537905,639
537905,620
537905,1248
537905,711
537905,2305
537906,638
537906,700
537907,638
537907,700
537907,705
537908,3412
537908,195
537908,256
537908,1151
537908,305
537908,324
537909,323
537909,304
537909,2855
537909,255
537910,323
537910,304
537910,2855
537910,255
537910,1759
537910,3416
537911,305
537911,324
537912,3412
537912,195
537912,256
537912,1151
537912,305
537912,324
537915,305
537915,324
537916,323
537916,304
537916,2855
537917,323
537917,304
537919,445
537919,2119
537919,319
537919,2855
537919,255
537920,256
537920,1151
537920,318
537920,447
537921,1151
537921,318
537921,447
537921,27
537922,318
537922,447
537923,256
537924,26
537924,445
537924,2119
537924,319
537925,26
537925,445
537925,2119
537925,319
537925,2861
537926,445
537926,2119
537926,319
537927,255
537930,3131
537931,1306
537931,2863
537931,781
537931,2527
537932,1306
537932,2863
537932,781
537932,2527
537935,2528
537935,782
537935,2855
537936,2528
537936,782
537936,2855
537936,1174
537938,2528
537938,782
537943,3405
537943,3404
537943,3402
537943,3403
537943,2855
537948,281
537948,403
537948,3402
537948,3406
537948,3405
537948,3404
537948,3403
537948,3406
537949,3405
537949,3404
537949,3402
537949,3403
537949,2855
537950,3405
537950,3404
537950,3402
537950,3403
537950,2855
537951,891
537951,1138
537951,3412
537951,211
537951,240
537951,1016
537951,3104
537951,509
537951,546
537951,27
537952,891
537952,1138
537952,3412
537952,211
537952,240
537952,1016
537953,509
537953,546
537953,27
537954,1138
537954,3412
537954,211
537954,240
537956,26
537956,1330
537956,508
537956,3104
537956,511
537956,242
537956,212
537956,3416
537956,1251
537957,511
537957,242
537957,212
537957,3416
537957,1251
537958,26
537958,1330
537958,508
537959,26
537959,1330
537959,989
537959,545
537959,543
537959,1175
537960,638
537962,637
537962,666
537962,212
537962,195
537962,179
537964,637
537965,1901
537965,604
537965,711
537966,1901
537966,604
537966,711
537968,3415
537968,2828
537968,603
537968,1900
537969,1248
537969,711
537970,711
537971,711
537972,3415
537972,2828
537972,613
537974,1901
537974,602
537975,603
537975,1900
537977,256
537977,244
537979,255
537980,256
537980,240
537982,256
537982,244
537983,1901
537983,604
537983,711
537983,2305
537985,711
537985,2305
537986,603
537986,1900
537987,2274
537987,3415
537987,2828
537990,3415
537990,2828
537990,1819
537990,617
537990,1330
537991,1819
537991,617
537991,1330
537991,510
537992,1819
537992,617
537992,1330
537993,1248
537993,711
537994,3415
537994,2828
537994,613
537995,546
537995,1178
537995,613
537996,3105
537999,977
537999,1330
537999,1016
538000,509
538000,841
538000,804
538002,3105
538002,509
538002,547
538004,639
538004,620
538004,1819
538004,1330
538004,508
538005,639
538005,620
538005,1819
538005,1330
538005,508
538006,511
538006,1154
538006,255
538006,261
538006,15
538007,16
538007,262
538007,256
538007,1151
538007,494
538007,1016
538007,3102
538008,16
538008,262
538008,256
538008,1151
538008,494
538008,1016
538009,635
538009,1819
538009,1330
538009,508
538009,3102
538009,511
538009,1154
538009,255
538009,261
538009,15
538010,16
538010,262
538010,256
538010,1151
538010,494
538010,1016
538010,3102
538010,509
538010,546
538010,613
538010,619
538012,509
538012,546
538012,613
538012,619
538012,637
538012,1074
538014,509
538014,546
538014,613
538014,619
538014,637
538015,509
538015,546
538015,613
538015,619
538015,637
538016,546
538016,613
538016,619
538016,637
538017,546
538017,613
538017,619
538017,637
538018,1074
538018,673
538018,638
538020,977
538020,1312
538022,1312
538025,242
538025,884
538025,217
538025,2479
538025,115
538027,114
538027,788
538027,216
538027,226
538028,114
538028,788
538028,216
538028,226
538028,952
538028,1782
538029,114
538030,818
538030,242
538030,884
538030,217
538030,2479
538030,115
538031,2479
538031,115
538032,115
538033,324
538033,3138
538033,3402
538033,3406
538034,1151
538034,324
538034,3138
538034,3402
538034,3406
538035,1151
538036,3405
538036,3404
538036,3402
538036,3403
538036,864
538036,323
538036,2855
538037,3405
538037,3404
538037,3402
538037,3403
538037,864
538037,323
538037,31
538037,317
538037,2855
538038,3405
538038,3404
538038,3402
538038,3403
538038,864
538038,323
538038,2855
538039,1016
538039,3107
538039,447
538039,1249
538039,3134
538040,788
538040,216
538040,226
538040,240
538040,1330
538040,1016
538040,3107
538040,447
538040,1249
538040,3134
538041,447
538041,1249
538041,3134
538042,788
538042,216
538042,226
538042,240
538042,1330
538042,1016
538042,3107
538043,788
538043,2554
538044,788
538044,216
538044,226
538044,240
538044,1330
538044,1016
538046,788
538046,216
538046,226
538046,240
538046,1330
538046,1016
538047,788
538047,216
538047,226
538047,240
538047,1330
538047,1016
538048,469
538048,3132
538048,2119
538048,511
538048,547
538050,511
538050,547
538050,242
538050,884
538050,217
538050,2479
538051,3134
538051,3132
538051,2119
538051,3104
538051,511
538051,547
538051,242
538051,884
538051,217
538051,2479
538052,2119
538052,3104
538052,511
538052,547
538052,242
538052,884
538052,217
538052,788
538054,511
538054,547
538054,242
538054,884
538054,217
538054,788
538055,788
538055,2554
538056,3134
538056,3132
538056,2119
538057,788
538058,242
538058,884
538058,217
538058,212
538058,195
538058,2884
538059,251
538059,1759
538059,1142
538059,216
538059,226
538059,240
538059,1016
538060,251
538060,1759
538060,1142
538060,216
538060,226
538060,240
538060,1016
538061,251
538061,1759
538061,1142
538061,216
538061,226
538061,240
538061,1016
538062,212
538062,195
538062,2884
538062,2972
538063,251
538063,1759
538063,1142
538064,978
538064,952
538065,818
538065,241
538067,255
538067,261
538067,2492
538067,165
538069,164
538069,2977
538069,2869
538069,262
538069,256
538071,164
538071,2977
538071,180
538071,262
538071,256
538075,255
538075,261
538075,179
538075,165
538076,164
538076,2977
538076,180
538077,164
538077,2977
538077,180
538077,256
538078,656
538078,241
538080,378
538081,711
538081,2305
538082,2274
538082,3415
538082,2828
538082,1740
538082,2815
538083,2274
538083,3415
538083,2828
538083,1740
538083,2815
538084,2342
538085,378
538085,864
538085,2816
538085,546
538085,1741
538085,711
538085,2305
538086,2815
538086,324
538086,396
538086,2342
538087,1740
538087,2815
538087,324
538087,396
538087,2342
538088,2274
538088,3415
538088,2828
538090,378
538090,864
538090,2816
538091,711
538091,2305
538095,216
538095,226
538095,240
538095,305
538095,781
538097,782
538097,304
538097,242
538097,884
538097,217
538099,1160
538099,508
538099,3106
538099,511
538099,782
538100,1160
538100,508
538100,3106
538100,511
538100,782
538105,323
538105,1016
538106,323
538106,1016
538106,3106
538106,509
538106,2816
538106,665
538107,115
538107,1139
538107,981
538108,994
538110,115
538110,1139
538110,981
538110,799
538110,1025
538112,91
538112,798
538112,994
538113,994
538114,115
538114,1139
538114,981
538114,799
538114,1025
538115,256
538115,244
538116,38
538116,255
538117,256
538122,271
538122,281
538125,864
538125,323
538125,1016
538125,3106
538125,509
538125,2816
538125,1782
538125,638
538126,864
538126,323
538126,1016
538126,3106
538126,509
538126,2816
538126,1782
538126,638
538127,2510
538127,864
538127,323
538127,1016
538127,3106
538127,509
538127,2816
538127,1782
538127,638
538129,511
538129,396
538130,636
538130,818
538130,508
538130,3106
538130,511
538130,396
538132,782
538133,864
538133,323
538133,1016
538133,3106
538133,509
538133,2816
538133,1782
538133,638
538134,1215
538134,481
538135,1215
538135,481
538135,3104
538135,511
538135,243
538135,255
538135,2973
538136,2977
538136,2973
538136,256
538136,244
538136,1016
538136,3103
538136,480
538136,2035
538137,2977
538137,2973
538137,256
538137,244
538137,1016
538139,480
538139,2035
538143,256
538143,244
538143,1016
538144,256
538144,244
538144,1016
538145,256
538145,244
538145,1016
538148,511
538148,243
538148,255
538150,1215
538150,481
538151,782
538151,315
538151,952
538151,1782
538152,3221
538152,180
538153,1037
538154,255
538154,261
538154,179
538154,3222
538156,3221
538156,180
538156,262
538156,256
538157,3221
538157,180
538157,262
538157,256
538157,244
538157,901
538158,667
538158,3413
538158,639
538158,620
538159,619
538159,637
538159,668
538160,3413
538160,637
538160,668
538161,667
538161,3413
538161,639
538161,620
538162,667
538162,3413
538162,638
538163,667
538163,3413
538163,636
538165,637
538166,636
538167,656
538167,242
538167,255
538168,256
538168,240
538168,1175
538168,1165
538169,480
538169,347
538169,2666
538169,897
538169,18
538169,864
538170,480
538170,347
538170,2666
538170,897
538170,18
538171,480
538171,347
538171,2666
538171,897
538171,18
538172,480
538172,2035
538172,350
538173,480
538173,2035
538173,350
538174,480
538174,2035
538174,350
538175,480
538175,347
538175,2666
538175,897
538176,480
538176,347
538176,2666
538176,897
538177,480
538177,347
538177,2666
538177,897
538177,864
538178,256
538178,244
538178,32
538179,256
538181,613
538182,255
538185,2028
538185,884
538185,212
538186,1142
538186,228
538186,1176
538187,2274
538187,3415
538187,2828
538187,613
538188,1142
538188,228
538188,1176
538188,613
538189,1142
538189,228
538190,2836
538191,1248
538191,711
538191,2305
538192,884
538192,212
538194,1125
538194,114
538194,211
538194,240
538195,1125
538195,114
538196,242
538196,212
538196,115
538196,1025
538197,115
538197,1025
538198,1016
538198,1218
538198,1219
538198,472
538199,475
538199,471
538199,463
538199,458
538200,1016
538200,1218
538200,1219
538200,472
538200,3294
538201,3295
538201,475
538201,471
538201,463
538201,458
538202,475
538202,471
538202,463
538203,665
538204,1160
538207,636
538207,818
538207,242
538207,255
538207,3235
538208,256
538208,240
538208,1782
538208,639
538209,636
538209,818
538209,242
538209,255
538210,256
538210,240
538211,255
538211,3235
538212,2863
538212,316
538212,2816
538212,1178
538212,613
538212,619
538213,635
538213,1819
538213,617
538213,2815
538213,317
538213,281
538216,576
538216,567
538217,582
538217,568
538217,575
538217,1740
538218,1901
538218,613
538218,620
538219,635
538219,1892
538219,603
538219,1900
538220,1160
538220,639
538220,620
538220,1892
538221,1189
538221,613
538221,619
538221,637
538221,644
538221,1329
538221,665
538222,242
538222,884
538222,217
538222,115
538222,91
538223,94
538223,1125
538223,216
538223,226
538224,255
538224,271
538224,281
538224,3140
538224,378
538225,2342
538225,3184
538225,2861
538225,1149
538225,256
538226,803
538226,553
538226,1740
538226,1330
538226,508
538226,3103
538226,480
538227,2528
538227,481
538227,3103
538227,509
538227,546
538227,1743
538227,554
538228,2880
538228,553
538228,1740
538228,1330
538228,508
538228,3105
538228,511
538228,242
538228,212
538228,129
538228,1251
538229,3008
538229,891
538229,1138
538229,211
538229,240
538229,1016
538229,3105
538229,509
538229,546
538229,1743
538229,554
538230,378
538230,323
538230,480
538230,3134
538231,3134
538231,481
538231,324
538231,2341
538232,1230
538232,3415
538232,2828
538232,1819
538232,1330
538232,508
538232,3107
538232,511
538232,2816
538232,1154
538232,281
538233,1151
538233,494
538233,2815
538233,1016
538233,3102
538233,509
538233,841
538233,1248
538233,711
538234,55
538234,2274
538234,2304
538234,3415
538234,2828
538234,3239
538234,1740
538234,1330
538234,2954
538234,508
538234,3102
538234,511
538234,2861
538234,1149
538234,251
538235,2884
538235,271
538235,2863
538235,1016
538235,3102
538235,509
538235,2953
538235,546
538235,1741
538235,3240
538235,711
538235,2273
538235,2305
538236,635
538236,637
538236,666
538236,212
538236,255
538236,271
538236,2863
538237,284
538237,2861
538237,1149
538237,256
538237,1142
538237,824
538237,639
538237,620
538238,2028
538238,884
538238,215
538239,214
538239,228
538239,1176
538240,637
538240,656
538240,989
538240,480
538241,481
538241,2218
538241,1175
538241,638
538242,636
538242,818
538242,241
538242,494
538242,781
538243,782
538243,952
538243,1782
538243,638
538244,619
538244,637
538244,668
538244,2172
538245,2173
538245,667
538245,3413
538245,639
538245,620
538246,647
538246,639
538246,620
538246,1248
538246,711
538246,2305
538247,51
538247,2274
538247,3415
538247,2828
538247,613
538247,619
538247,638
538247,700
538248,3412
538248,195
538248,256
538248,1151
538248,305
538248,324
538249,323
538249,304
538249,2855
538249,255
538249,1759
538249,3416
538250,26
538250,445
538250,2119
538250,319
538250,2855
538250,255
538251,256
538251,1151
538251,318
538251,447
538251,27
538252,3412
538252,1306
538252,2863
538252,781
538252,2527
538253,2528
538253,782
538253,2855
538253,1174
538253,3416
538253,116
538254,1138
538254,3412
538254,211
538254,240
538254,1016
538254,3104
538254,509
538254,546
538254,27
538255,26
538255,1330
538255,508
538255,3104
538255,511
538255,242
538255,212
538255,3416
538256,637
538256,666
538256,212
538256,195
538256,179
538257,180
538257,1759
538257,1142
538257,824
538257,638
538258,1901
538258,604
538258,711
538259,3415
538259,2828
538259,603
538259,1900
538260,38
538260,255
538261,256
538261,244
538262,1901
538262,604
538262,711
538262,2305
538263,2274
538263,3415
538263,2828
538263,603
538263,1900
538264,546
538264,1178
538264,1248
538264,711
538265,3415
538265,2828
538265,1819
538265,617
538265,1330
538265,510
538266,3105
538266,509
538266,841
538266,804
538266,576
538267,575
538267,977
538267,1330
538267,1016
538267,3105
538268,16
538268,262
538268,256
538268,1151
538268,494
538268,1016
538268,3102
538268,509
538268,546
538268,613
538268,619
538268,637
538269,673
538269,639
538269,620
538269,1819
538269,1330
538269,508
538269,3102
538269,511
538269,1154
538269,255
538269,261
538269,15
538270,977
538270,1312
538271,241
538271,494
538272,952
538273,1313
538273,1742
538274,884
538274,217
538274,2479
538274,115
538275,114
538275,788
538275,216
538275,226
538276,324
538276,3138
538276,3402
538276,3406
538276,3405
538276,3404
538276,3403
538278,788
538278,216
538278,226
538278,240
538278,1330
538278,1016
538278,3107
538278,447
538278,1249
538278,3134
538279,469
538279,3132
538279,2119
538279,3104
538279,511
538279,547
538279,242
538279,884
538279,217
538279,2479
538280,242
538280,884
538280,217
538280,212
538280,195
538280,2884
538281,251
538281,1759
538281,1142
538281,216
538281,226
538281,240
538282,255
538282,261
538282,179
538282,165
538283,164
538283,2977
538283,180
538283,262
538283,256
538284,255
538284,261
538284,179
538284,165
538285,164
538285,2977
538285,180
538285,256
538286,378
538286,864
538286,2816
538286,546
538286,1741
538286,711
538286,2305
538287,2274
538287,3415
538287,2828
538287,1740
538287,2815
538287,324
538287,396
538287,2342
538288,216
538288,226
538288,240
538288,305
538288,781
538289,782
538289,304
538289,242
538289,884
538289,217
538290,508
538290,3106
538290,511
538290,782
538291,323
538291,1016
538291,3106
538291,509
538291,2816
538292,115
538292,1139
538292,981
538292,799
538292,1025
538293,91
538293,798
538293,994
538294,38
538294,255
538295,256
538295,244
538296,636
538296,818
538296,508
538296,3106
538296,511
538296,1000
538296,2342
538297,864
538297,323
538297,1016
538297,3106
538297,509
538297,2816
538297,1782
538297,638
538298,1215
538298,481
538298,3104
538298,511
538298,243
538298,255
538298,2972
538298,2976
538299,2977
538299,2973
538299,256
538299,244
538299,1016
538299,3103
538299,480
538299,2035
538300,243
538300,255
538300,261
538300,179
538300,3222
538301,3221
538301,180
538301,262
538301,256
538301,244
538302,637
538302,656
538302,242
538302,255
538303,256
538303,240
538303,1175
538303,1318
538303,636
538304,480
538304,347
538304,2666
538304,897
538304,18
538305,18
538305,896
538305,348
538305,1215
538305,481
538306,480
538306,2035
538306,350
538307,343
538307,349
538307,1215
538307,481
538308,480
538308,347
538308,2666
538308,897
538309,896
538309,348
538309,1215
538309,481
538310,38
538310,255
538311,256
538311,244
538312,2274
538312,3415
538312,2828
538312,1819
538312,2028
538312,884
538312,212
538313,1142
538313,228
538313,1176
538313,1248
538313,711
538313,2305
538314,242
538314,212
538314,115
538314,1025
538315,1125
538315,114
538315,211
538317,2863
538317,316
538317,2816
538317,1178
538317,613
538318,1819
538318,617
538318,2815
538318,317
538318,281
538319,3135
538319,1819
538319,617
538319,2815
538319,317
538319,281
538320,620
538321,2863
538321,316
538321,2816
538321,1178
538321,613
538321,619
538322,635
538328,666
538328,212
538328,255
538328,271
538328,281
538331,3182
