route_id,service_id,trip_id,trip_headsign,direction_id,brigade_id,vehicle_id,variant_id
1,3,3_4028769,"POŚWIĘTNE",1,1,12,537287
1,3,3_4028771,"POŚWIĘTNE",1,1,12,537287
1,3,3_4028775,"POŚWIĘTNE",1,1,12,537287
1,3,3_4028779,"POŚWIĘTNE",1,1,12,537287
1,3,3_4028781,"POŚWIĘTNE",1,1,12,537287
1,3,3_4028785,"POŚWIĘTNE",1,1,12,537287
1,3,3_4028793,"POŚWIĘTNE",1,2,5,537287
1,3,3_4028797,"POŚWIĘTNE",1,2,5,537287
1,3,3_4028801,"POŚWIĘTNE",1,2,5,537287
1,3,3_4028805,"POŚWIĘTNE",1,2,5,537287
1,3,3_4028809,"POŚWIĘTNE",1,2,5,537287
1,3,3_4028813,"POŚWIĘTNE",1,3,5,537287
1,3,3_4028820,"POŚWIĘTNE",1,3,5,537287
1,3,3_4028824,"POŚWIĘTNE",1,3,5,537287
1,3,3_4028839,"POŚWIĘTNE",1,4,5,537287
1,3,3_4028843,"POŚWIĘTNE",1,4,5,537287
1,3,3_4028847,"POŚWIĘTNE",1,4,5,537287
1,3,3_4028859,"POŚWIĘTNE",1,5,5,537287
1,3,3_4028863,"POŚWIĘTNE",1,5,5,537287
1,3,3_4028867,"POŚWIĘTNE",1,5,5,537287
1,3,3_4028871,"POŚWIĘTNE",1,5,5,537287
1,3,3_4028878,"POŚWIĘTNE",1,6,36,537287
1,3,3_4028882,"POŚWIĘTNE",1,6,36,537287
1,3,3_4028886,"POŚWIĘTNE",1,6,36,537287
1,3,3_4029165,"POŚWIĘTNE",1,7,5,537287
1,3,3_4029169,"POŚWIĘTNE",1,7,5,537287
1,3,3_4029186,"POŚWIĘTNE",1,8,12,537287
1,3,3_4029201,"POŚWIĘTNE",1,8,12,537287
1,3,3_4029205,"POŚWIĘTNE",1,9,5,537287
1,3,3_4029209,"POŚWIĘTNE",1,9,5,537287
1,3,3_4029213,"POŚWIĘTNE",1,9,5,537287
1,3,3_4029217,"POŚWIĘTNE",1,9,5,537287
1,3,3_4029221,"POŚWIĘTNE",1,9,5,537287
1,3,3_4029229,"POŚWIĘTNE",1,10,5,537287
1,3,3_4029233,"POŚWIĘTNE",1,10,5,537287
1,3,3_4029237,"POŚWIĘTNE",1,10,5,537287
1,3,3_4029241,"POŚWIĘTNE",1,10,5,537287
1,3,3_4029245,"POŚWIĘTNE",1,10,5,537287
1,3,3_4029256,"POŚWIĘTNE",1,11,5,537287
1,3,3_4029260,"POŚWIĘTNE",1,11,5,537287
1,3,3_4029264,"POŚWIĘTNE",1,11,5,537287
1,3,3_4029268,"POŚWIĘTNE",1,11,5,537287
1,3,3_4029866,"POŚWIĘTNE",1,8,5,537287
1,3,3_4029939,"POŚWIĘTNE",1,12,5,537287
1,3,3_4030434,"POŚWIĘTNE",1,13,5,537287
1,3,3_4030452,"POŚWIĘTNE",1,14,5,537287
1,3,3_4030463,"POŚWIĘTNE",1,14,5,537287
1,3,3_4030467,"POŚWIĘTNE",1,14,5,537287
1,3,3_4030498,"POŚWIĘTNE",1,16,5,537287
1,3,3_4030502,"POŚWIĘTNE",1,16,5,537287
1,3,3_4030506,"POŚWIĘTNE",1,16,5,537287
1,3,3_4028770,"BISKUPIN",0,1,12,537288
1,3,3_4028772,"BISKUPIN",0,1,12,537288
1,3,3_4028776,"BISKUPIN",0,1,12,537288
1,3,3_4028780,"BISKUPIN",0,1,12,537288
1,3,3_4028782,"BISKUPIN",0,1,12,537288
1,3,3_4028786,"BISKUPIN",0,1,12,537288
1,3,3_4028794,"BISKUPIN",0,2,5,537288
1,3,3_4028798,"BISKUPIN",0,2,5,537288
1,3,3_4028802,"BISKUPIN",0,2,5,537288
1,3,3_4028806,"BISKUPIN",0,2,5,537288
1,3,3_4028810,"BISKUPIN",0,2,5,537288
1,3,3_4028814,"BISKUPIN",0,3,5,537288
1,3,3_4028821,"BISKUPIN",0,3,5,537288
1,3,3_4028825,"BISKUPIN",0,3,5,537288
1,3,3_4028840,"BISKUPIN",0,4,5,537288
1,3,3_4028844,"BISKUPIN",0,4,5,537288
1,3,3_4028848,"BISKUPIN",0,4,5,537288
1,3,3_4028860,"BISKUPIN",0,5,5,537288
1,3,3_4028864,"BISKUPIN",0,5,5,537288
1,3,3_4028868,"BISKUPIN",0,5,5,537288
1,3,3_4028872,"BISKUPIN",0,5,5,537288
1,3,3_4028879,"BISKUPIN",0,6,36,537288
1,3,3_4028883,"BISKUPIN",0,6,36,537288
1,3,3_4028887,"BISKUPIN",0,6,36,537288
1,3,3_4029166,"BISKUPIN",0,7,5,537288
1,3,3_4029170,"BISKUPIN",0,7,5,537288
1,3,3_4029187,"BISKUPIN",0,8,12,537288
1,3,3_4029206,"BISKUPIN",0,9,5,537288
1,3,3_4029210,"BISKUPIN",0,9,5,537288
1,3,3_4029214,"BISKUPIN",0,9,5,537288
1,3,3_4029218,"BISKUPIN",0,9,5,537288
1,3,3_4029222,"BISKUPIN",0,9,5,537288
1,3,3_4029228,"BISKUPIN",0,10,5,537288
1,3,3_4029230,"BISKUPIN",0,10,5,537288
1,3,3_4029234,"BISKUPIN",0,10,5,537288
1,3,3_4029238,"BISKUPIN",0,10,5,537288
1,3,3_4029242,"BISKUPIN",0,10,5,537288
1,3,3_4029246,"BISKUPIN",0,10,5,537288
1,3,3_4029257,"BISKUPIN",0,11,5,537288
1,3,3_4029261,"BISKUPIN",0,11,5,537288
1,3,3_4029265,"BISKUPIN",0,11,5,537288
1,3,3_4029269,"BISKUPIN",0,11,5,537288
1,3,3_4029867,"BISKUPIN",0,8,5,537288
1,3,3_4029940,"BISKUPIN",0,12,5,537288
1,3,3_4030433,"BISKUPIN",0,13,5,537288
1,3,3_4030435,"BISKUPIN",0,13,5,537288
1,3,3_4030453,"BISKUPIN",0,14,5,537288
1,3,3_4030464,"BISKUPIN",0,14,5,537288
1,3,3_4030468,"BISKUPIN",0,14,5,537288
1,3,3_4030499,"BISKUPIN",0,16,5,537288
1,3,3_4030503,"BISKUPIN",0,16,5,537288
1,3,3_4030507,"BISKUPIN",0,16,5,537288
1,3,3_4030432,"POŚWIĘTNE",1,13,5,537384
1,3,3_4028811,"Zajezdnia OŁBIN",1,2,5,537386
1,3,3_4030469,"Zajezdnia OŁBIN",1,14,5,537386
1,3,3_4029227,"POŚWIĘTNE",1,10,5,537387
1,3,3_4028812,"BISKUPIN",0,3,5,537388
1,3,3_4029204,"BISKUPIN",0,9,5,537388
1,3,3_4030431,"ZOO",0,13,5,537389
1,3,3_4030451,"BISKUPIN",0,14,5,537390
1,4,4_4031136,"POŚWIĘTNE",1,1,12,537287
1,4,4_4031138,"POŚWIĘTNE",1,1,12,537287
1,4,4_4031142,"POŚWIĘTNE",1,1,12,537287
1,4,4_4031146,"POŚWIĘTNE",1,1,12,537287
1,4,4_4031148,"POŚWIĘTNE",1,1,12,537287
1,4,4_4031152,"POŚWIĘTNE",1,1,12,537287
1,4,4_4031160,"POŚWIĘTNE",1,2,5,537287
1,4,4_4031164,"POŚWIĘTNE",1,2,5,537287
1,4,4_4031168,"POŚWIĘTNE",1,2,5,537287
1,4,4_4031172,"POŚWIĘTNE",1,2,5,537287
1,4,4_4031176,"POŚWIĘTNE",1,2,5,537287
1,4,4_4031185,"POŚWIĘTNE",1,3,5,537287
1,4,4_4031189,"POŚWIĘTNE",1,3,5,537287
1,4,4_4031204,"POŚWIĘTNE",1,4,5,537287
1,4,4_4031208,"POŚWIĘTNE",1,4,5,537287
1,4,4_4031212,"POŚWIĘTNE",1,4,5,537287
1,4,4_4031224,"POŚWIĘTNE",1,5,5,537287
1,4,4_4031228,"POŚWIĘTNE",1,5,5,537287
1,4,4_4031232,"POŚWIĘTNE",1,5,5,537287
1,4,4_4031236,"POŚWIĘTNE",1,5,5,537287
1,4,4_4031243,"POŚWIĘTNE",1,6,36,537287
1,4,4_4031247,"POŚWIĘTNE",1,6,36,537287
1,4,4_4031251,"POŚWIĘTNE",1,6,36,537287
1,4,4_4031530,"POŚWIĘTNE",1,7,5,537287
1,4,4_4031534,"POŚWIĘTNE",1,7,5,537287
1,4,4_4031551,"POŚWIĘTNE",1,8,12,537287
1,4,4_4031566,"POŚWIĘTNE",1,8,12,537287
1,4,4_4031572,"POŚWIĘTNE",1,9,5,537287
1,4,4_4031576,"POŚWIĘTNE",1,9,5,537287
1,4,4_4031580,"POŚWIĘTNE",1,9,5,537287
1,4,4_4031584,"POŚWIĘTNE",1,9,5,537287
1,4,4_4031593,"POŚWIĘTNE",1,10,5,537287
1,4,4_4031597,"POŚWIĘTNE",1,10,5,537287
1,4,4_4031601,"POŚWIĘTNE",1,10,5,537287
1,4,4_4031605,"POŚWIĘTNE",1,10,5,537287
1,4,4_4031616,"POŚWIĘTNE",1,11,5,537287
1,4,4_4031620,"POŚWIĘTNE",1,11,5,537287
1,4,4_4031624,"POŚWIĘTNE",1,11,5,537287
1,4,4_4031628,"POŚWIĘTNE",1,11,5,537287
1,4,4_4032226,"POŚWIĘTNE",1,8,5,537287
1,4,4_4032299,"POŚWIĘTNE",1,12,5,537287
1,4,4_4032819,"POŚWIĘTNE",1,14,5,537287
1,4,4_4032823,"POŚWIĘTNE",1,14,5,537287
1,4,4_4032854,"POŚWIĘTNE",1,16,5,537287
1,4,4_4032858,"POŚWIĘTNE",1,16,5,537287
1,4,4_4032862,"POŚWIĘTNE",1,16,5,537287
1,4,4_4031137,"BISKUPIN",0,1,12,537288
1,4,4_4031139,"BISKUPIN",0,1,12,537288
1,4,4_4031143,"BISKUPIN",0,1,12,537288
1,4,4_4031147,"BISKUPIN",0,1,12,537288
1,4,4_4031149,"BISKUPIN",0,1,12,537288
1,4,4_4031153,"BISKUPIN",0,1,12,537288
1,4,4_4031161,"BISKUPIN",0,2,5,537288
1,4,4_4031165,"BISKUPIN",0,2,5,537288
1,4,4_4031169,"BISKUPIN",0,2,5,537288
1,4,4_4031173,"BISKUPIN",0,2,5,537288
1,4,4_4031177,"BISKUPIN",0,2,5,537288
1,4,4_4031186,"BISKUPIN",0,3,5,537288
1,4,4_4031190,"BISKUPIN",0,3,5,537288
1,4,4_4031205,"BISKUPIN",0,4,5,537288
1,4,4_4031209,"BISKUPIN",0,4,5,537288
1,4,4_4031213,"BISKUPIN",0,4,5,537288
1,4,4_4031225,"BISKUPIN",0,5,5,537288
1,4,4_4031229,"BISKUPIN",0,5,5,537288
1,4,4_4031233,"BISKUPIN",0,5,5,537288
1,4,4_4031237,"BISKUPIN",0,5,5,537288
1,4,4_4031244,"BISKUPIN",0,6,36,537288
1,4,4_4031248,"BISKUPIN",0,6,36,537288
1,4,4_4031252,"BISKUPIN",0,6,36,537288
1,4,4_4031531,"BISKUPIN",0,7,5,537288
1,4,4_4031535,"BISKUPIN",0,7,5,537288
1,4,4_4031552,"BISKUPIN",0,8,12,537288
1,4,4_4031573,"BISKUPIN",0,9,5,537288
1,4,4_4031577,"BISKUPIN",0,9,5,537288
1,4,4_4031581,"BISKUPIN",0,9,5,537288
1,4,4_4031585,"BISKUPIN",0,9,5,537288
1,4,4_4031594,"BISKUPIN",0,10,5,537288
1,4,4_4031598,"BISKUPIN",0,10,5,537288
1,4,4_4031602,"BISKUPIN",0,10,5,537288
1,4,4_4031606,"BISKUPIN",0,10,5,537288
1,4,4_4031617,"BISKUPIN",0,11,5,537288
1,4,4_4031621,"BISKUPIN",0,11,5,537288
1,4,4_4031625,"BISKUPIN",0,11,5,537288
1,4,4_4031629,"BISKUPIN",0,11,5,537288
1,4,4_4032227,"BISKUPIN",0,8,5,537288
1,4,4_4032300,"BISKUPIN",0,12,5,537288
1,4,4_4032792,"BISKUPIN",0,13,5,537288
1,4,4_4032809,"BISKUPIN",0,14,5,537288
1,4,4_4032820,"BISKUPIN",0,14,5,537288
1,4,4_4032824,"BISKUPIN",0,14,5,537288
1,4,4_4032855,"BISKUPIN",0,16,5,537288
1,4,4_4032859,"BISKUPIN",0,16,5,537288
1,4,4_4032863,"BISKUPIN",0,16,5,537288
1,4,4_4031178,"Zajezdnia OŁBIN",1,2,5,537386
1,4,4_4032825,"Zajezdnia OŁBIN",1,14,5,537386
1,4,4_4032791,"POŚWIĘTNE",1,13,5,537387
1,4,4_4032808,"POŚWIĘTNE",1,14,5,537387
1,6,6_4021648,"POŚWIĘTNE",1,1,5,536986
1,6,6_4021650,"POŚWIĘTNE",1,1,5,536986
1,6,6_4021652,"POŚWIĘTNE",1,1,5,536986
1,6,6_4021654,"POŚWIĘTNE",1,1,5,536986
1,6,6_4021656,"POŚWIĘTNE",1,1,5,536986
1,6,6_4021662,"POŚWIĘTNE",1,1,5,536986
1,6,6_4021670,"POŚWIĘTNE",1,2,5,536986
1,6,6_4021672,"POŚWIĘTNE",1,2,5,536986
1,6,6_4021674,"POŚWIĘTNE",1,2,5,536986
1,6,6_4021676,"POŚWIĘTNE",1,2,5,536986
1,6,6_4021678,"POŚWIĘTNE",1,2,5,536986
1,6,6_4021692,"POŚWIĘTNE",1,3,5,536986
1,6,6_4021694,"POŚWIĘTNE",1,3,5,536986
1,6,6_4021696,"POŚWIĘTNE",1,3,5,536986
1,6,6_4021698,"POŚWIĘTNE",1,3,5,536986
1,6,6_4021700,"POŚWIĘTNE",1,3,5,536986
1,6,6_4021709,"POŚWIĘTNE",1,3,5,536986
1,6,6_4021712,"POŚWIĘTNE",1,4,5,536986
1,6,6_4021714,"POŚWIĘTNE",1,4,5,536986
1,6,6_4021716,"POŚWIĘTNE",1,4,5,536986
1,6,6_4021718,"POŚWIĘTNE",1,4,5,536986
1,6,6_4021720,"POŚWIĘTNE",1,4,5,536986
1,6,6_4021722,"POŚWIĘTNE",1,4,5,536986
1,6,6_4021726,"POŚWIĘTNE",1,4,5,536986
1,6,6_4021731,"POŚWIĘTNE",1,4,5,536986
1,6,6_4021736,"POŚWIĘTNE",1,5,5,536986
1,6,6_4021738,"POŚWIĘTNE",1,5,5,536986
1,6,6_4021740,"POŚWIĘTNE",1,5,5,536986
1,6,6_4021742,"POŚWIĘTNE",1,5,5,536986
1,6,6_4021744,"POŚWIĘTNE",1,5,5,536986
1,6,6_4021746,"POŚWIĘTNE",1,5,5,536986
1,6,6_4021750,"POŚWIĘTNE",1,5,5,536986
1,6,6_4021752,"POŚWIĘTNE",1,5,5,536986
1,6,6_4021765,"POŚWIĘTNE",1,6,12,536986
1,6,6_4021767,"POŚWIĘTNE",1,6,12,536986
1,6,6_4021769,"POŚWIĘTNE",1,6,12,536986
1,6,6_4021773,"POŚWIĘTNE",1,6,12,536986
1,6,6_4021782,"POŚWIĘTNE",1,7,5,536986
1,6,6_4021784,"POŚWIĘTNE",1,7,5,536986
1,6,6_4021786,"POŚWIĘTNE",1,7,5,536986
1,6,6_4021790,"POŚWIĘTNE",1,8,5,536986
1,6,6_4021792,"POŚWIĘTNE",1,8,5,536986
1,6,6_4021794,"POŚWIĘTNE",1,8,5,536986
1,6,6_4021796,"POŚWIĘTNE",1,8,5,536986
1,6,6_4021798,"POŚWIĘTNE",1,8,5,536986
1,6,6_4021814,"POŚWIĘTNE",1,9,5,536986
1,6,6_4021821,"POŚWIĘTNE",1,10,12,536986
1,6,6_4021831,"POŚWIĘTNE",1,11,5,536986
1,6,6_4021835,"POŚWIĘTNE",1,11,5,536986
1,6,6_4021857,"POŚWIĘTNE",1,2,5,536986
1,6,6_4021861,"POŚWIĘTNE",1,2,5,536986
1,6,6_4021863,"POŚWIĘTNE",1,2,5,536986
1,6,6_4021881,"POŚWIĘTNE",1,3,5,536986
1,6,6_4022167,"POŚWIĘTNE",1,14,5,536986
1,6,6_4022169,"POŚWIĘTNE",1,14,5,536986
1,6,6_4022186,"POŚWIĘTNE",1,15,5,536986
1,6,6_4022278,"POŚWIĘTNE",1,20,5,536986
1,6,6_4022295,"POŚWIĘTNE",1,21,5,536986
1,6,6_4022317,"POŚWIĘTNE",1,22,5,536986
1,6,6_4022329,"POŚWIĘTNE",1,23,5,536986
1,6,6_4022333,"POŚWIĘTNE",1,23,5,536986
1,6,6_4022344,"POŚWIĘTNE",1,24,5,536986
1,6,6_4022369,"POŚWIĘTNE",1,2,5,536986
1,6,6_4022384,"POŚWIĘTNE",1,3,5,536986
1,6,6_4022401,"POŚWIĘTNE",1,4,5,536986
1,6,6_4022407,"POŚWIĘTNE",1,4,5,536986
1,6,6_4022441,"POŚWIĘTNE",1,6,36,536986
1,6,6_4022445,"POŚWIĘTNE",1,6,36,536986
1,6,6_4022479,"POŚWIĘTNE",1,8,5,536986
1,6,6_4022681,"POŚWIĘTNE",1,1,5,536986
1,6,6_4023427,"POŚWIĘTNE",1,25,5,536986
1,6,6_4024452,"POŚWIĘTNE",1,6,5,536986
1,6,6_4021649,"BISKUPIN",0,1,5,536987
1,6,6_4021651,"BISKUPIN",0,1,5,536987
1,6,6_4021653,"BISKUPIN",0,1,5,536987
1,6,6_4021655,"BISKUPIN",0,1,5,536987
1,6,6_4021657,"BISKUPIN",0,1,5,536987
1,6,6_4021663,"BISKUPIN",0,1,5,536987
1,6,6_4021669,"BISKUPIN",0,2,5,536987
1,6,6_4021671,"BISKUPIN",0,2,5,536987
1,6,6_4021673,"BISKUPIN",0,2,5,536987
1,6,6_4021675,"BISKUPIN",0,2,5,536987
1,6,6_4021677,"BISKUPIN",0,2,5,536987
1,6,6_4021693,"BISKUPIN",0,3,5,536987
1,6,6_4021695,"BISKUPIN",0,3,5,536987
1,6,6_4021697,"BISKUPIN",0,3,5,536987
1,6,6_4021699,"BISKUPIN",0,3,5,536987
1,6,6_4021701,"BISKUPIN",0,3,5,536987
1,6,6_4021713,"BISKUPIN",0,4,5,536987
1,6,6_4021715,"BISKUPIN",0,4,5,536987
1,6,6_4021717,"BISKUPIN",0,4,5,536987
1,6,6_4021719,"BISKUPIN",0,4,5,536987
1,6,6_4021721,"BISKUPIN",0,4,5,536987
1,6,6_4021723,"BISKUPIN",0,4,5,536987
1,6,6_4021727,"BISKUPIN",0,4,5,536987
1,6,6_4021732,"BISKUPIN",0,4,5,536987
1,6,6_4021735,"BISKUPIN",0,5,5,536987
1,6,6_4021737,"BISKUPIN",0,5,5,536987
1,6,6_4021739,"BISKUPIN",0,5,5,536987
1,6,6_4021741,"BISKUPIN",0,5,5,536987
1,6,6_4021743,"BISKUPIN",0,5,5,536987
1,6,6_4021745,"BISKUPIN",0,5,5,536987
1,6,6_4021747,"BISKUPIN",0,5,5,536987
1,6,6_4021751,"BISKUPIN",0,5,5,536987
1,6,6_4021753,"BISKUPIN",0,5,5,536987
1,6,6_4021766,"BISKUPIN",0,6,12,536987
1,6,6_4021768,"BISKUPIN",0,6,12,536987
1,6,6_4021770,"BISKUPIN",0,6,12,536987
1,6,6_4021774,"BISKUPIN",0,6,12,536987
1,6,6_4021783,"BISKUPIN",0,7,5,536987
1,6,6_4021785,"BISKUPIN",0,7,5,536987
1,6,6_4021787,"BISKUPIN",0,7,5,536987
1,6,6_4021791,"BISKUPIN",0,8,5,536987
1,6,6_4021793,"BISKUPIN",0,8,5,536987
1,6,6_4021795,"BISKUPIN",0,8,5,536987
1,6,6_4021797,"BISKUPIN",0,8,5,536987
1,6,6_4021799,"BISKUPIN",0,8,5,536987
1,6,6_4021815,"BISKUPIN",0,9,5,536987
1,6,6_4021822,"BISKUPIN",0,10,12,536987
1,6,6_4021832,"BISKUPIN",0,11,5,536987
1,6,6_4021836,"BISKUPIN",0,11,5,536987
1,6,6_4021858,"BISKUPIN",0,2,5,536987
1,6,6_4021862,"BISKUPIN",0,2,5,536987
1,6,6_4021864,"BISKUPIN",0,2,5,536987
1,6,6_4022168,"BISKUPIN",0,14,5,536987
1,6,6_4022187,"BISKUPIN",0,15,5,536987
1,6,6_4022279,"BISKUPIN",0,20,5,536987
1,6,6_4022296,"BISKUPIN",0,21,5,536987
1,6,6_4022318,"BISKUPIN",0,22,5,536987
1,6,6_4022330,"BISKUPIN",0,23,5,536987
1,6,6_4022334,"BISKUPIN",0,23,5,536987
1,6,6_4022345,"BISKUPIN",0,24,5,536987
1,6,6_4022370,"BISKUPIN",0,2,5,536987
1,6,6_4022385,"BISKUPIN",0,3,5,536987
1,6,6_4022402,"BISKUPIN",0,4,5,536987
1,6,6_4022408,"BISKUPIN",0,4,5,536987
1,6,6_4022442,"BISKUPIN",0,6,36,536987
1,6,6_4022446,"BISKUPIN",0,6,36,536987
1,6,6_4022480,"BISKUPIN",0,8,5,536987
1,6,6_4022682,"BISKUPIN",0,1,5,536987
1,6,6_4023290,"BISKUPIN",0,18,5,536987
1,6,6_4023428,"BISKUPIN",0,25,5,536987
1,6,6_4024453,"BISKUPIN",0,6,5,536987
1,6,6_4021764,"BISKUPIN",0,6,12,537084
1,6,6_4021733,"Zajezdnia OŁBIN",1,4,5,537085
1,6,6_4021788,"Zajezdnia OŁBIN",1,7,5,537085
1,6,6_4022319,"Zajezdnia OŁBIN",1,22,5,537085
1,6,6_4023429,"Zajezdnia OŁBIN",1,25,5,537085
1,6,6_4021668,"POŚWIĘTNE",1,2,5,537086
1,6,6_4021734,"POŚWIĘTNE",1,5,5,537086
1,6,6_4023289,"POŚWIĘTNE",1,18,5,537086
1,6,6_4021711,"BISKUPIN",0,4,5,537087
1,6,6_4021781,"BISKUPIN",0,7,5,537087
1,6,6_4021830,"BISKUPIN",0,11,5,537087
1,6,6_4021647,"BISKUPIN",0,1,5,537089
1,6,6_4021691,"BISKUPIN",0,3,5,537089
1,6,6_4021789,"BISKUPIN",0,8,5,537089
1,6,6_4021710,"Zajezdnia OŁBIN",0,3,5,537090
1,6,6_4021882,"Zajezdnia OŁBIN",0,3,5,537090
1,6,6_4022170,"Zajezdnia OŁBIN",0,14,5,537090
1,8,8_4025167,"POŚWIĘTNE",1,1,5,536986
1,8,8_4025169,"POŚWIĘTNE",1,1,5,536986
1,8,8_4025171,"POŚWIĘTNE",1,1,5,536986
1,8,8_4025173,"POŚWIĘTNE",1,1,5,536986
1,8,8_4025175,"POŚWIĘTNE",1,1,5,536986
1,8,8_4025181,"POŚWIĘTNE",1,1,5,536986
1,8,8_4025189,"POŚWIĘTNE",1,2,5,536986
1,8,8_4025191,"POŚWIĘTNE",1,2,5,536986
1,8,8_4025193,"POŚWIĘTNE",1,2,5,536986
1,8,8_4025195,"POŚWIĘTNE",1,2,5,536986
1,8,8_4025197,"POŚWIĘTNE",1,2,5,536986
1,8,8_4025211,"POŚWIĘTNE",1,3,5,536986
1,8,8_4025213,"POŚWIĘTNE",1,3,5,536986
1,8,8_4025215,"POŚWIĘTNE",1,3,5,536986
1,8,8_4025217,"POŚWIĘTNE",1,3,5,536986
1,8,8_4025219,"POŚWIĘTNE",1,3,5,536986
1,8,8_4025228,"POŚWIĘTNE",1,3,5,536986
1,8,8_4025231,"POŚWIĘTNE",1,4,5,536986
1,8,8_4025233,"POŚWIĘTNE",1,4,5,536986
1,8,8_4025235,"POŚWIĘTNE",1,4,5,536986
1,8,8_4025237,"POŚWIĘTNE",1,4,5,536986
1,8,8_4025239,"POŚWIĘTNE",1,4,5,536986
1,8,8_4025241,"POŚWIĘTNE",1,4,5,536986
1,8,8_4025245,"POŚWIĘTNE",1,4,5,536986
1,8,8_4025250,"POŚWIĘTNE",1,4,5,536986
1,8,8_4025255,"POŚWIĘTNE",1,5,5,536986
1,8,8_4025257,"POŚWIĘTNE",1,5,5,536986
1,8,8_4025259,"POŚWIĘTNE",1,5,5,536986
1,8,8_4025261,"POŚWIĘTNE",1,5,5,536986
1,8,8_4025263,"POŚWIĘTNE",1,5,5,536986
1,8,8_4025265,"POŚWIĘTNE",1,5,5,536986
1,8,8_4025269,"POŚWIĘTNE",1,5,5,536986
1,8,8_4025271,"POŚWIĘTNE",1,5,5,536986
1,8,8_4025284,"POŚWIĘTNE",1,6,12,536986
1,8,8_4025286,"POŚWIĘTNE",1,6,12,536986
1,8,8_4025288,"POŚWIĘTNE",1,6,12,536986
1,8,8_4025292,"POŚWIĘTNE",1,6,12,536986
1,8,8_4025301,"POŚWIĘTNE",1,7,5,536986
1,8,8_4025303,"POŚWIĘTNE",1,7,5,536986
1,8,8_4025305,"POŚWIĘTNE",1,7,5,536986
1,8,8_4025309,"POŚWIĘTNE",1,8,5,536986
1,8,8_4025311,"POŚWIĘTNE",1,8,5,536986
1,8,8_4025313,"POŚWIĘTNE",1,8,5,536986
1,8,8_4025315,"POŚWIĘTNE",1,8,5,536986
1,8,8_4025317,"POŚWIĘTNE",1,8,5,536986
1,8,8_4025333,"POŚWIĘTNE",1,9,5,536986
1,8,8_4025340,"POŚWIĘTNE",1,10,12,536986
1,8,8_4025350,"POŚWIĘTNE",1,11,5,536986
1,8,8_4025354,"POŚWIĘTNE",1,11,5,536986
1,8,8_4025376,"POŚWIĘTNE",1,2,5,536986
1,8,8_4025380,"POŚWIĘTNE",1,2,5,536986
1,8,8_4025382,"POŚWIĘTNE",1,2,5,536986
1,8,8_4025400,"POŚWIĘTNE",1,3,5,536986
1,8,8_4025686,"POŚWIĘTNE",1,14,5,536986
1,8,8_4025688,"POŚWIĘTNE",1,14,5,536986
1,8,8_4025705,"POŚWIĘTNE",1,15,5,536986
1,8,8_4025797,"POŚWIĘTNE",1,20,5,536986
1,8,8_4025814,"POŚWIĘTNE",1,21,5,536986
1,8,8_4025836,"POŚWIĘTNE",1,22,5,536986
1,8,8_4025848,"POŚWIĘTNE",1,23,5,536986
1,8,8_4025852,"POŚWIĘTNE",1,23,5,536986
1,8,8_4025863,"POŚWIĘTNE",1,24,5,536986
1,8,8_4025888,"POŚWIĘTNE",1,2,5,536986
1,8,8_4025903,"POŚWIĘTNE",1,3,5,536986
1,8,8_4025920,"POŚWIĘTNE",1,4,5,536986
1,8,8_4025926,"POŚWIĘTNE",1,4,5,536986
1,8,8_4025960,"POŚWIĘTNE",1,6,36,536986
1,8,8_4025964,"POŚWIĘTNE",1,6,36,536986
1,8,8_4025998,"POŚWIĘTNE",1,8,5,536986
1,8,8_4026200,"POŚWIĘTNE",1,1,5,536986
1,8,8_4026946,"POŚWIĘTNE",1,25,5,536986
1,8,8_4027971,"POŚWIĘTNE",1,6,5,536986
1,8,8_4025168,"BISKUPIN",0,1,5,536987
1,8,8_4025170,"BISKUPIN",0,1,5,536987
1,8,8_4025172,"BISKUPIN",0,1,5,536987
1,8,8_4025174,"BISKUPIN",0,1,5,536987
1,8,8_4025176,"BISKUPIN",0,1,5,536987
1,8,8_4025182,"BISKUPIN",0,1,5,536987
1,8,8_4025188,"BISKUPIN",0,2,5,536987
1,8,8_4025190,"BISKUPIN",0,2,5,536987
1,8,8_4025192,"BISKUPIN",0,2,5,536987
1,8,8_4025194,"BISKUPIN",0,2,5,536987
1,8,8_4025196,"BISKUPIN",0,2,5,536987
1,8,8_4025212,"BISKUPIN",0,3,5,536987
1,8,8_4025214,"BISKUPIN",0,3,5,536987
1,8,8_4025216,"BISKUPIN",0,3,5,536987
1,8,8_4025218,"BISKUPIN",0,3,5,536987
1,8,8_4025220,"BISKUPIN",0,3,5,536987
1,8,8_4025232,"BISKUPIN",0,4,5,536987
1,8,8_4025234,"BISKUPIN",0,4,5,536987
1,8,8_4025236,"BISKUPIN",0,4,5,536987
1,8,8_4025238,"BISKUPIN",0,4,5,536987
1,8,8_4025240,"BISKUPIN",0,4,5,536987
1,8,8_4025242,"BISKUPIN",0,4,5,536987
1,8,8_4025246,"BISKUPIN",0,4,5,536987
1,8,8_4025251,"BISKUPIN",0,4,5,536987
1,8,8_4025254,"BISKUPIN",0,5,5,536987
1,8,8_4025256,"BISKUPIN",0,5,5,536987
1,8,8_4025258,"BISKUPIN",0,5,5,536987
1,8,8_4025260,"BISKUPIN",0,5,5,536987
1,8,8_4025262,"BISKUPIN",0,5,5,536987
